Chess_Feature_1_Permutation_Importance_Feature_27,0.007912746,0.001981751,0.003179356,0.007043057,0.006558312,0.002994012
Chess_Feature_1_Permutation_Importance_Feature_28,0.007884232,-0.000213858,0.005988024,0.003735386,0.005132592,0.002637582
Chess_Feature_1_Permutation_Importance_Feature_29,0.008611349,0.00152552,0.003578557,0.005731394,0.005374964,0.002352438
Chess_Feature_1_Permutation_Importance_Feature_30,0.009352723,0.001411463,0.00310807,0.005574565,0.006087824,0.001967494
Chess_Feature_1_Permutation_Importance_Feature_31,0.021913316,0.003735386,0.008340462,0.027701739,0.021000855,0.019974337
Chess_Feature_1_Permutation_Importance_Feature_32,0.082420873,0.005260907,0.057142857,0.081123467,0.086398631,0.070430567
Chess_Feature_1_Permutation_Importance_Feature_33,0.049500998,0.01237525,0.05152552,0.029612204,0.046635301,0.016509837
Chess_Feature_1_Permutation_Importance_Feature_34,0.018391788,0.004134588,0.002509267,0.009951526,0.00106929,0.010664386
Chess_Feature_1_Permutation_Importance_Feature_35,0.019289991,0.006401483,0.007955518,0.003022526,0.000484745,0.011291702
Chess_Feature_1_Permutation_Importance_Feature_36,0.020501853,0.058611349,0.006458512,0.005759909,0.006230396,0.001796407
Chess_Feature_1_Permutation_Importance_Feature_37,0.017878529,0.0105931,0.003435985,0.00239521,0.00295124,0.011477046
Chess_Feature_1_Permutation_Importance_Feature_38,0.017222697,0.006643855,0.002609068,0.001710864,0.004918734,0.010635871
Chess_Feature_1_Permutation_Importance_Feature_39,0.021285999,0.001012261,0.002580553,0.001810664,0.003749644,0.007784431
Chess_Feature_1_Permutation_Importance_Sum,0.576789279,0.853378956,0.432278301,0.418078129,0.438508697,0.440875392
Chess_Feature_Two_Permutation_Importance_Feature_0,0.011519818,0.007898489,0.012688908,0.011976048,0.008825207,0.011120616
Chess_Feature_Two_Permutation_Importance_Feature_1,0.009580838,0.019674936,0.001596806,0.008326205,0.003678358,0.000727117
Chess_Feature_Two_Permutation_Importance_Feature_2,0.000826918,0.001126319,0.000527516,0.009124608,0.001996008,0.000556031
Chess_Feature_Two_Permutation_Importance_Feature_3,0.003550043,0.04617907,0.001653835,0.005945252,0.022954092,0.003150841
Chess_Feature_Two_Permutation_Importance_Feature_4,0.023609923,0.070330767,0.005104078,0.017792985,0.01176219,0.003493014
Chess_Feature_Two_Permutation_Importance_Feature_5,0.016238951,0.014784716,0.02673225,0.030952381,0.022298261,0.007599088
Chess_Feature_Two_Permutation_Importance_Feature_6,0.049486741,0.052195609,0.065041346,0.05570288,0.063729683,0.007698888
Chess_Feature_Two_Permutation_Importance_Feature_7,0.052509267,0.024222983,0.02219846,0.015996578,0.038537211,0.04215854
Chess_Feature_Two_Permutation_Importance_Feature_8,0.000741374,0.002865697,0.000556031,0.000627317,0.000798403,0.000499002
Chess_Feature_Two_Permutation_Importance_Feature_9,0.006458512,0.007556316,0.000114058,0.000527516,0.004804676,0.000299401
Chess_Feature_Two_Permutation_Importance_Feature_10,0.007142857,0.005317936,0.000470488,0.001354434,0.003892216,0.000499002
Chess_Feature_Two_Permutation_Importance_Feature_11,-0.000313658,0.000384944,0.000213858,0.000313658,0.000185344,-1.43E-05
Chess_Feature_Two_Permutation_Importance_Feature_12,0.004134588,0.00605931,0.003407471,0.00489022,0.007527802,0.000826918
Chess_Feature_Two_Permutation_Importance_Feature_13,0.000883946,0.000940975,0.000556031,0.000441973,0.000242372,-0.000128315
Chess_Feature_Two_Permutation_Importance_Feature_14,0.000499002,0.010108355,0.000441973,7.13E-05,0.000727117,0.001226119
Chess_Feature_Two_Permutation_Importance_Feature_15,0.001354434,0.000399202,-0.000655831,0.00035643,0.001397206,0
Chess_Feature_Two_Permutation_Importance_Feature_16,2.85E-05,0.000798403,0.000484745,0.000641574,0.000285144,-0.000128315
Chess_Feature_Two_Permutation_Importance_Feature_17,0.001824922,0.002366695,0.00203878,0.000128315,0.001539778,0.000228115
Chess_Feature_Two_Permutation_Importance_Feature_18,0.008853721,0.003692615,-0.00025663,0.00595951,0.006829199,0.00382093
Chess_Feature_Two_Permutation_Importance_Feature_19,0.002694611,0.001625321,-0.000784146,0.001639578,0.001824922,0.00275164
Chess_Feature_Two_Permutation_Importance_Feature_20,0.007969775,0.00605931,0.005731394,0.005118335,0.00499002,0.000128315
Chess_Feature_Two_Permutation_Importance_Feature_21,9.98E-05,0.000128315,0.003122327,0.000869689,-0.000541774,0.000213858
Chess_Feature_Two_Permutation_Importance_Feature_22,0.000556031,0.000441973,0.000570288,-0.000156829,-0.000698603,-0.000128315
Chess_Feature_Two_Permutation_Importance_Feature_23,0.000755632,8.55E-05,0.00071286,0.000641574,0.000741374,0.000299401
Chess_Feature_Two_Permutation_Importance_Feature_24,0.044610778,0.003749644,0.008753921,0.044639293,0.057898489,0.059409752
Chess_Feature_Two_Permutation_Importance_Feature_25,0.00998004,0.010065583,0.00249501,0.006686627,0.006030796,0.001725121
Chess_Feature_Two_Permutation_Importance_Feature_26,0.009024808,0.005517536,0.002908469,0.001040776,0.003179356,0.003350442
Chess_Feature_Two_Permutation_Importance_Feature_27,0.007912746,0.013572854,0.008996293,0.000926718,0.004519532,0.003550043
Chess_Feature_Two_Permutation_Importance_Feature_28,0.007884232,0.00758483,0.00239521,0.005118335,0.001283148,0.003649843
Chess_Feature_Two_Permutation_Importance_Feature_29,0.008611349,0.009096094,0.000499002,0.000427716,0.000798403,0.000784146
Chess_Feature_Two_Permutation_Importance_Feature_30,0.009352723,0.009281437,0.001582549,0.000342173,-9.98E-05,0.000285144
Chess_Feature_Two_Permutation_Importance_Feature_31,0.021913316,0.028642715,0.006943256,0.012988309,0.011633875,0.003535786
Chess_Feature_Two_Permutation_Importance_Feature_32,0.082420873,0.006045053,0.031665241,0.068192187,0.05926718,0.081679498
Chess_Feature_Two_Permutation_Importance_Feature_33,0.049500998,0.041531223,0.055460508,0.057299686,0.058055318,0.070088395
Chess_Feature_Two_Permutation_Importance_Feature_34,0.018391788,0.011477046,0.003065298,0.008982036,0.00962361,0.008696892
Chess_Feature_Two_Permutation_Importance_Feature_35,0.019289991,0.011804962,0.004476761,0.013743941,0.012246935,0.009737668
Chess_Feature_Two_Permutation_Importance_Feature_36,0.020501853,0.00845452,0.002651839,0.012532079,0.009324209,0.016253208
Chess_Feature_Two_Permutation_Importance_Feature_37,0.017878529,0.012389507,0.006116339,0.011248931,0.010778443,0.014342743
Chess_Feature_Two_Permutation_Importance_Feature_38,0.017222697,0.010878244,0.001554035,0.009823211,0.006586826,0.012917023
Chess_Feature_Two_Permutation_Importance_Feature_39,0.021285999,0.01817793,0.005660108,0.013316225,0.013002566,0.013943541
Chess_Feature_Two_Permutation_Importance_Sum,0.576789279,0.493512974,0.297490733,0.446549758,0.47245509,0.390846878
Cardio_Reverse_Permutation_Importance_Feature_0,-0.002771429,0,0.000154286,0.000257143,0.003142857,0.000262857
Cardio_Reverse_Permutation_Importance_Feature_1,-0.000697143,0.000102857,-0.00016,0.000811429,-0.000302857,-8.57E-05
Cardio_Reverse_Permutation_Importance_Feature_2,0.00012,0.000457143,0.001857143,0.000708571,0.00044,0.000285714
Cardio_Reverse_Permutation_Importance_Feature_3,0.005291429,0.0002,0.001417143,0.002165714,0.003571429,0.000571429
Cardio_Reverse_Permutation_Importance_Feature_4,0.036337143,0.023217143,0.002457143,0.000474286,4.57E-05,2.29E-05
Cardio_Reverse_Permutation_Importance_Feature_5,-0.001057143,0.010354286,0.001354286,0.015622857,0.020428571,0.025297143
Cardio_Reverse_Permutation_Importance_Feature_6,0.011217143,0.01332,0.003097143,0.02644,0.035668571,0.041474286
Cardio_Reverse_Permutation_Importance_Feature_7,-0.000617143,0.014262857,0.002394286,0.001434286,0.001091429,0.001428571
Cardio_Reverse_Permutation_Importance_Feature_8,0.008051429,0.006262857,0.000525714,0.000285714,0.007051429,0.007365714
Cardio_Reverse_Permutation_Importance_Feature_9,0.001394286,0.008708571,0.001948571,0.001325714,0.002325714,0.002257143
Cardio_Reverse_Permutation_Importance_Sum,0.057268571,0.076885714,0.015045714,0.049525714,0.073462857,0.07888
Cardio_Feature_0_Permutation_Importance_Feature_0,-0.002771429,0,-7.43E-05,0.007234286,-0.000114286,0.00288
Cardio_Feature_0_Permutation_Importance_Feature_1,-0.000697143,0,7.43E-05,0.002857143,5.14E-05,2.29E-05
Cardio_Feature_0_Permutation_Importance_Feature_2,0.00012,0,-8.57E-05,0.000862857,-0.000177143,0.000131429
Cardio_Feature_0_Permutation_Importance_Feature_3,0.005291429,0,8.00E-05,0.009085714,0.011474286,0.00608
Cardio_Feature_0_Permutation_Importance_Feature_4,0.036337143,0.084365714,0.017885714,0.107474286,0.087571429,0.077011429
Cardio_Feature_0_Permutation_Importance_Feature_5,-0.001057143,0.036577143,0.009868571,0.00668,0.030851429,0.02856
Cardio_Feature_0_Permutation_Importance_Feature_6,0.011217143,0.120331429,0.006251429,0.035297143,0.059988571,0.075154286
Cardio_Feature_0_Permutation_Importance_Feature_7,-0.000617143,0.311394286,0.220182857,0.023131429,-5.71E-06,0.015725714
Cardio_Feature_0_Permutation_Importance_Feature_8,0.008051429,0.054497143,0.020954286,0.010194286,0.006194286,0.000194286
Cardio_Feature_0_Permutation_Importance_Feature_9,0.001394286,0.077074286,0.059331429,0.011354286,5.71E-05,0.001228571
Cardio_Feature_0_Permutation_Importance_Sum,0.057268571,0.68424,0.334468571,0.214171429,0.195891429,0.206988571
Cardio_Feature_1_Permutation_Importance_Feature_0,-0.002771429,0,0,0.000182857,0.000137143,0.003045714
Cardio_Feature_1_Permutation_Importance_Feature_1,-0.000697143,0,0,0.000617143,0.000211429,-0.00024
Cardio_Feature_1_Permutation_Importance_Feature_2,0.00012,0.000285714,0,0.000205714,1.71E-05,0.000502857
Cardio_Feature_1_Permutation_Importance_Feature_3,0.005291429,0,0,0.000182857,0.000194286,0.00404
Cardio_Feature_1_Permutation_Importance_Feature_4,0.036337143,0.052771429,0.045622857,0.088634286,0.08624,0.061691429
Cardio_Feature_1_Permutation_Importance_Feature_5,-0.001057143,0.104897143,0.054205714,0.030948571,0.017297143,0.019868571
Cardio_Feature_1_Permutation_Importance_Feature_6,0.011217143,0.241,0.146,0.080885714,0.043074286,0.048937143
Cardio_Feature_1_Permutation_Importance_Feature_7,-0.000617143,0.2438,0.136691429,0.076594286,0.046788571,0.019908571
Cardio_Feature_1_Permutation_Importance_Feature_8,0.008051429,0.036142857,0.01752,0.007137143,0.006582857,0.010874286
Cardio_Feature_1_Permutation_Importance_Feature_9,0.001394286,0.0632,0.028457143,0.006651429,0.0048,0.005222857
Cardio_Feature_1_Permutation_Importance_Sum,0.057268571,0.742097143,0.428497143,0.29204,0.205342857,0.173851429
Cardio_Feature_Two_Permutation_Importance_Feature_0,-0.002771429,0,5.71E-05,0.000205714,0.000388571,-1.71E-05
Cardio_Feature_Two_Permutation_Importance_Feature_1,-0.000697143,0.000102857,0.001765714,0.000702857,5.14E-05,-0.000148571
Cardio_Feature_Two_Permutation_Importance_Feature_2,0.00012,0.000457143,0.001045714,0.000228571,0.000994286,-6.86E-05
Cardio_Feature_Two_Permutation_Importance_Feature_3,0.005291429,0.0002,0.00028,0.002365714,-8.57E-05,5.14E-05
Cardio_Feature_Two_Permutation_Importance_Feature_4,0.036337143,0.015091429,0.042325714,0.054245714,0.04844,0.061628571
Cardio_Feature_Two_Permutation_Importance_Feature_5,-0.001057143,0.000828571,0.017868571,0.014434286,0.014085714,0.012565714
Cardio_Feature_Two_Permutation_Importance_Feature_6,0.011217143,0.03712,1.14E-05,2.86E-05,0.002777143,6.29E-05
Cardio_Feature_Two_Permutation_Importance_Feature_7,-0.000617143,0.013325714,-0.000365714,-0.000262857,0,7.43E-05
Cardio_Feature_Two_Permutation_Importance_Feature_8,0.008051429,0.000988571,0.006817143,0.008108571,0.00836,0.008502857
Cardio_Feature_Two_Permutation_Importance_Feature_9,0.001394286,0.003234286,5.71E-05,-8.57E-05,0.005474286,0.000902857
Cardio_Feature_Two_Permutation_Importance_Sum,0.057268571,0.071348571,0.069862857,0.079971429,0.080485714,0.083554286
Diamonds_Reverse_Permutation_Importance_Feature_0,-0.000155729,-0.001527623,0.000400445,-0.000415276,0.000155729,-0.008780126
Diamonds_Reverse_Permutation_Importance_Feature_1,0.001905821,0.000674824,0.002558398,-0.000593252,0.000363367,-0.007786429
Diamonds_Reverse_Permutation_Importance_Feature_2,0.001127178,0.001705599,0.001193919,-0.000222469,0.001965146,-0.002995921
Diamonds_Reverse_Permutation_Importance_Feature_3,5.93E-05,-0.000845384,0.00063033,-8.16E-05,4.45E-05,-0.005717464
Diamonds_Reverse_Permutation_Importance_Feature_4,0.00332221,0.001112347,0.000830552,0.000912125,0.001475714,-0.000756396
Diamonds_Reverse_Permutation_Importance_Feature_5,0.027311828,0.012235818,0.000266963,0.004419726,0.003559511,0.005917686
Diamonds_Reverse_Permutation_Importance_Feature_6,0.008275862,0.00601409,0.000311457,0.004086022,0.009477197,0.00773452
Diamonds_Reverse_Permutation_Importance_Feature_7,0.003092325,0.004004449,-0.000304042,0.006273637,0.011583241,0.012821654
Diamonds_Reverse_Permutation_Importance_Feature_8,0.011219874,0.007934742,5.19E-05,0.00487208,0.011657397,0.011583241
Diamonds_Reverse_Permutation_Importance_Feature_9,0.016974416,0.004212088,0.002506489,0.003010753,0.00383389,0.000689655
